1, 99.9, Patty Failla 
2, 99.9, Pauline Sciascia 
3, 99.8, Pia Gund 
4, 99.8, Shaun Havard 
5, 99.7, Marcia Yager 
6, 99.6, Linda Hardy 
7, 99.6, Karen Miller 
8, 99.5, Elizabeth Cole 
9, 99.4, Lee Monk 
10, 99.4, Paula Moore 
11, 99.3, Carol Lynn Thistle
12, 99.3, April Kitagawa 
13, 99.2, Lisa Long 
14, 99.1, Julie Holt 
15, 99.1, Mary Schwing 
16, 99.0, Karin Gogolsky 
17, 99.0, Gail Cartwright 
18, 98.9, Martha Redinger 
19, 98.8, Jen Stagg 
20, 98.8, Rhonda Dessert 
21, 98.7, Marilou Seiff 
22, 98.7, Page Lockhart 
23, 98.6, Katherine Stojkovic 
24, 98.5, Silvana Volpe 
25, 98.5, Dolores Jones 
26, 98.4, Dava Jensen 
27, 98.3, Marilyn Wuest 
28, 98.3, Priscilla Solloway 
29, 98.2, Trish Harrison 
30, 98.2, Kathy Upton 
31, 98.1, Regina Auletta 
32, 98.0, Cathy Teel 
33, 98.0, Terry Carey 
34, 97.9, Sharon Johnston 
35, 97.9, Sharon Wulbrecht 
36, 97.8, Anne Eisenmenger 
37, 97.7, Barb Gregalis 
38, 97.7, Kathy Miller 
39, 97.6, Joke Dikhoff 
40, 97.5, Nannie Putters 
41, 97.5, BETTY-LOU MANCUSO 
42, 97.4, Anne Namba 
43, 97.4, Susan Rathbun 
44, 97.3, Luciana Marchi 
45, 97.2, Pat Wynne 
46, 97.2, Renee Hoover 
47, 97.1, Sue Taylor 
48, 97.1, karen wattier 
49, 97.0, Anita Richardson 
50, 96.9, Janice Gordon 
51, 96.9, Vicki Good 
52, 96.8, Lee Anne Underwood
53, 96.8, Sandy Heelan 
54, 96.7, Ronda Cope-Woodard 
55, 96.6, Ann Goodwin 
56, 96.6, Joan Setniker 
57, 96.5, Debbie Tully 
58, 96.4, Betty Hardin 
59, 96.4, Deb Mazzullo 
60, 96.3, Jackie Nolan 
61, 96.3, Menna Morgan 
62, 96.2, Sharon Thielmann 
63, 96.1, Maryln Kaufman 
64, 96.1, Alice Phinney 
65, 96.0, Rosanne McCarthy 
66, 96.0, Avril Frankenfeld 
67, 95.9, Pamela Jackson 
68, 95.8, Merilyn Douglass 
69, 95.8, Patti DeNichols 
70, 95.7, Janice Piro 
71, 95.6, Libby Ross 
72, 95.6, Karen Kelly 
73, 95.5, Margaret Hanson 
74, 95.5, Patty Holbrook 
75, 95.4, Robyn Sadler 
76, 95.3, Therese Fulle 
77, 95.3, Denese Billings 
78, 95.2, Marcia Walker 
79, 95.2, Kathy Dotson 
80, 95.1, Colleen Sherman 
81, 95.0, Midge Shull 
82, 95.0, Karen Ward 
83, 94.9, Caren Cahill 
84, 94.9, Sharon Hopper 
85, 94.8, Patty Bauer 
86, 94.7, Kay Ellison 
87, 94.7, Sue Carter 
88, 94.6, Margaret Preston 
89, 94.5, Nancy Steen 
90, 94.5, Karla Look 
91, 94.4, Jill Cavilia 
92, 94.4, Karyn Marshall 
93, 94.3, Janey Bills 
94, 94.2, Polly McKinstry 
95, 94.2, Gina Kusao 
96, 94.1, Ina Koolhaas Revers
97, 94.1, Consuelo Cruz 
98, 94.0, Kim Rydel 
99, 93.9, Marjorie Taglieri 
100, 93.9, Catherine Madden 
101, 93.8, Becca Hartley 
102, 93.8, Lesley Procter 
103, 93.7, Suzanne Dobbs 
104, 93.6, Marie Agn\u00e8s Abou
105, 93.6, Shanda Guard 
106, 93.5, Mary Alice Foote
107, 93.4, Cheryl Lawson 
108, 93.4, Tina Mihalakis 
109, 93.3, Carol Biehl Love
110, 93.3, Eileen Mitchell 
111, 93.2, Katy Otsuji 
112, 93.1, Cindy Yager 
113, 93.1, Lisa Kriedel 
114, 93.0, Isabel Maddigan 
115, 93.0, Orit Keren 
116, 92.9, Jamie Graham 
117, 92.8, Diane Milowicki 
118, 92.8, Ellen Weigl 
119, 92.7, Ruth Fox 
120, 92.6, Cindy Allen 
121, 92.6, Sheila Shiu 
122, 92.5, Denise Muegge 
123, 92.5, Mary Anderson 
124, 92.4, Marilyn Breaux 
125, 92.3, Marlaine Robinson 
126, 92.3, Robyn Jenkins 
127, 92.2, Debi White 
128, 92.2, donna walters 
129, 92.1, Marcia Miller 
130, 92.0, Gail Silver 
131, 92.0, Lynn Adamson 
132, 91.9, Elizabeth Ramsey 
133, 91.9, Maureen Martin 
134, 91.8, Nancy Walker 
135, 91.7, Saadia Popelnik 
136, 91.7, Suz Umstatter 
137, 91.6, Diane Tortora 
138, 91.5, Maureen Sienkiewicz 
139, 91.5, Lori Bihler 
140, 91.4, KAREN HAYES 
141, 91.4, Patricia Worcester 
142, 91.3, Brenda Coukell 
143, 91.2, Gun Salomonsson 
144, 91.2, Sue Tietz 
145, 91.1, Dianne Carter 
146, 91.1, Denise Kuhr 
147, 91.0, Lisa Gebhardt 
148, 90.9, Rhonda Pierce 
149, 90.9, Malinda French 
150, 90.8, Lisa West-Smith 
151, 90.7, Mary Green 
152, 90.7, Ruthie Osa 
153, 90.6, Kimberly Foiles 
154, 90.6, susan Walter 
155, 90.5, Junko Matsuzaki 
156, 90.4, Melody Mazzocchi 
157, 90.4, Cynthia Hagan 
158, 90.3, Bj Namba 
159, 90.3, Laura Traver 
160, 90.2, Patti Bridges 
161, 90.1, Vickie Liptak 
162, 90.1, Joanne Kiel 
163, 90.0, Kimberly Ziegler 
164, 90.0, Karen King 
165, 89.9, Jean Graham 
166, 89.8, Elyse Shaw 
167, 89.8, Regina Nau 
168, 89.7, Heidi Terrill 
169, 89.6, Susan Wallis 
170, 89.6, Abbe Stampone 
171, 89.5, Kerry Mullin 
172, 89.5, Ramona Reeves 
173, 89.4, Denise Ristow 
174, 89.3, Jayne Yemma 
175, 89.3, Sandy Lumbatis 
176, 89.2, JoJo Wadleigh 
177, 89.2, Cindy Ewing 
178, 89.1, Robin Borthwick 
179, 89.0, Nancy Camara 
180, 89.0, susan weiss 
181, 88.9, Denise Russom 
182, 88.8, Trish Emerson 
183, 88.8, Kay Lynn 
184, 88.7, Judith Pulera 
185, 88.7, Manon Trudel 
186, 88.6, Susan Cox 
187, 88.5, Nicole Katona Giguere
188, 88.5, Cathy Taylor 
189, 88.4, Sheila Morris 
190, 88.4, Leanne Horrocks 
191, 88.3, Lisa Hanna 
192, 88.2, Deb Davis 
193, 88.2, Adrienne Macpherson 
194, 88.1, Cindy Cobb 
195, 88.1, Cristin Fair 
196, 88.0, Lisa Hardy 
197, 87.9, Via Enneking 
198, 87.9, Rose James 
199, 87.8, Joani Kieninger 
200, 87.7, Diane Schairer 
201, 87.7, Judy Wagner 
202, 87.6, Laura Nunno 
203, 87.6, Gayle Dickehut 
204, 87.5, Debbie Blair 
205, 87.4, Sixta Ortiz 
206, 87.4, Joan Oliver 
207, 87.3, Linda Karl 
208, 87.3, Anna Bonacci 
209, 87.2, Wendy Artso 
210, 87.1, Nancy D'Alonzo 
211, 87.1, Lydia Lytle 
212, 87.0, Jody Freedlund 
213, 86.9, Diane Kavrell 
214, 86.9, Pam Salazar 
215, 86.8, Susan Lightstone 
216, 86.8, Maureen Farrell 
217, 86.7, Irmgard Reiter 
218, 86.6, Lynn Ham Young
219, 86.6, Lori Sinchok 
220, 86.5, Linda McClain 
221, 86.5, Donna Maletich 
222, 86.4, Wendy Rundberg 
223, 86.3, Dj Myatt 
224, 86.3, Iris Hale 
225, 86.2, Pamela Littrell 
226, 86.2, Joanne Comeau 
227, 86.1, Chris Cruz 
228, 86.0, Patty Aispuro 
229, 86.0, Pamela Collen 
230, 85.9, Devonne Ford 
231, 85.8, Mary Sotelo 
232, 85.8, Annette Lindberg 
233, 85.7, Nermond Marie line
234, 85.7, Lorraine Poletini 
235, 85.6, Carol Stroup 
236, 85.5, Gislaine Castro 
237, 85.5, Valerie Foldvary 
238, 85.4, Dyan Couden 
239, 85.4, V\u00e9ronique Beyris 
240, 85.3, Calla Andrus 
241, 85.2, Suzanne Deiss 
242, 85.2, Terri Thompson 
243, 85.1, M J Lanni
244, 85.0, Cindy Branoff 
245, 85.0, Mk Lawrence 
246, 84.9, Carol Latowski 
247, 84.9, Cindy Phillips 
248, 84.8, Becky Legate 
249, 84.7, Sue Evans 
250, 84.7, Mabel Bean 
251, 84.6, Bridget Mooney 
252, 84.6, Laurie Nelson 
253, 84.5, Veronica Gustave-Nielsen 
254, 84.4, Nancy Shapiro 
255, 84.4, Dell Meredith 
256, 84.3, Andr\u00e9e Tremblay 
257, 84.3, Jill Cooper 
258, 84.2, Helene Cameron 
259, 84.1, Kim Fleming 
260, 84.1, Carole Hurteau 
261, 84.0, Theresa Foster 
262, 83.9, Concha Acosta 
263, 83.9, Katherine Mullen 
264, 83.8, Elaine Salerno 
265, 83.8, Lisa Kent 
266, 83.7, Angie Forney 
267, 83.6, Jenny Norwood 
268, 83.6, Suzy Porter 
269, 83.5, carol gabriel 
270, 83.5, Carol Craswell 
271, 83.4, Deepika Saksena 
272, 83.3, Donna Orr 
273, 83.3, Karen Salisbury 
274, 83.2, Lynn Rini 
275, 83.1, Elisabet Bolk 
276, 83.1, Sherry Coomes 
277, 83.0, Jullie Greenwood 
278, 83.0, Chris Sartors 
279, 82.9, Polly Mayer 
280, 82.8, Linda Jeanes 
281, 82.8, Brenda Rodriguez 
282, 82.7, Margaret Boyd 
283, 82.7, Roxanne Morgan 
284, 82.6, Dian Lauby 
285, 82.5, Enza Taddeo 
286, 82.5, Julie Pankey 
287, 82.4, Patti Walkover 
288, 82.4, Jan Casciari 
289, 82.3, Connie Arismendi 
290, 82.2, Connie Freeman 
291, 82.2, Debby Rondell 
292, 82.1, Susan Mcclelland 
293, 82.0, Ragnhild Aas 
294, 82.0, Debra Tarksis 
295, 81.9, Diana Mulka 
296, 81.9, Joyce Fukumoto 
297, 81.8, Cindy Persitz 
298, 81.7, Martha Kefgen 
299, 81.7, Carol Knuth 
300, 81.6, Kathy Prisco 
301, 81.6, Lauren Dale 
302, 81.5, Roxanne Lord 
303, 81.4, Laurie St Amand
304, 81.4, Carmel McCann 
305, 81.3, Querida Masters 
306, 81.2, Charla McKoy 
307, 81.2, Francesca Storr 
308, 81.1, Wendy Loomis 
309, 81.1, Lorraine Pickering 
310, 81.0, Cathy Nelson 
311, 80.9, Debbie Abelson 
312, 80.9, Donna Emerson 
313, 80.8, Deborah Carter 
314, 80.8, PATTY MILLER 
315, 80.7, Linda Summers 
316, 80.6, Donna DiPinto 
317, 80.6, Heidi Lawler 
318, 80.5, Jeanine Hopping 
319, 80.5, Chrissy Talbott 
320, 80.4, Josie Lanigan 
321, 80.3, Mary O'Brien 
322, 80.3, Pamela Padgett 
323, 80.2, Lindy Maracic 
324, 80.1, pamela saunders 
325, 80.1, Kathy Ustipak 
326, 80.0, Karen Minser 
327, 80.0, Susan Roberts 
328, 79.9, Lynn Snyder 
329, 79.8, Patricia Wachel 
330, 79.8, Renee Ferguson 
331, 79.7, Cheryl Blakely 
332, 79.7, Annette Tate 
333, 79.6, Cindy Brooks 
334, 79.5, Kathy Herschbach 
335, 79.5, Kathleen Martinez 
336, 79.4, Micky Ruiz 
337, 79.4, Barbara Hoggan 
338, 79.3, Christine Kabatznick 
339, 79.2, Judy Suter 
340, 79.2, Sue Grambeau 
341, 79.1, Cathy White 
342, 79.0, Lori Rymer 
343, 79.0, Diane Barnes 
344, 78.9, Denise Cabrera 
345, 78.9, Pamela Green 
346, 78.8, Birgitte Uggerh\u0102\u00b8j 
347, 78.7, Anne Aiello 
348, 78.7, Julia Jefferson 
349, 78.6, Becky Hennesy 
350, 78.6, Carole Goodreau 
351, 78.5, Mimi Bristow 
352, 78.4, Melinda Stein 
353, 78.4, Debbie Rodriguez 
354, 78.3, Diana Romero 
355, 78.2, Debbie Juretus 
356, 78.2, Andi Ellis 
357, 78.1, Rebecca Johnson 
358, 78.1, Beth Lauterbach 
359, 78.0, Sally Sparks 
360, 77.9, Wendy Bacalja 
361, 77.9, Patricia Hoffie 
362, 77.8, Bucky Lemarroy 
363, 77.8, Barbara Hatch 
364, 77.7, Beth Bute 
365, 77.6, Marlene Hibma 
366, 77.6, Lindalee Gagnon 
367, 77.5, Sharon Woolley 
368, 77.5, Kim Owen 
369, 77.4, Sue Mall 
370, 77.3, Stacie Porcher 
371, 77.3, Pilar Alcivar 
372, 77.2, Diane Miller 
373, 77.1, Lydia VanHorn 
374, 77.1, Vicki Eagen 
375, 77.0, Sharon Schasser 
376, 77.0, Cheryl Ladd 
377, 76.9, Susan Marks 
378, 76.8, Shelley Schlender 
379, 76.8, Rose-Marie Brehmer 
380, 76.7, Connie Junior 
381, 76.7, Becky Pond 
382, 76.6, Bonnie Balis 
383, 76.5, Becky Skitt 
384, 76.5, Janice Wirtanen 
385, 76.4, Nancy Matz 
386, 76.3, Rosemary Lustan 
387, 76.3, Terry Clair 
388, 76.2, Amy Massengill 
389, 76.2, Diane Sobel 
390, 76.1, Fran Schlaefer 
391, 76.0, Anne Miller 
392, 76.0, Sjoukje Klein Haneveld
393, 75.9, Glenda Torea 
394, 75.9, Marianne Cameron 
395, 75.8, Sara Fredrickson 
396, 75.7, Sharon Leinbach 
397, 75.7, Dora Seebacher 
398, 75.6, Ginny Weant 
399, 75.6, Lesa Francis 
400, 75.5, Marybeth Parker 
401, 75.4, Anna Offers 
402, 75.4, Michelle Visco 
403, 75.3, Lori Fragier 
404, 75.2, Gayle Lysy-Allen 
405, 75.2, Cindy Colluro 
406, 75.1, Randi Skinstad 
407, 75.1, Maria Bernardete Zanette
408, 75.0, Claudia Standke 
409, 74.9, Francine Plourde 
410, 74.9, Joanna Goldsmith 
411, 74.8, Paula Stone 
412, 74.8, Connie Rush 
413, 74.7, Shannon Hougham 
414, 74.6, Patricia Ewen 
415, 74.6, Lotta Melin 
416, 74.5, Lorraine Crawford 
417, 74.4, Patricia Kinnick 
418, 74.4, Marcia Huber 
419, 74.3, Libby Myers 
420, 74.3, Sevim Jumper 
421, 74.2, Peggy Thiele 
422, 74.1, Gwen Engle 
423, 74.1, Patricia Filer 
424, 74.0, Susan Davis 
425, 74.0, Beverly Smith 
426, 73.9, Chris Rosenbaum 
427, 73.8, Dee Bishop 
428, 73.8, Rosemary Imbert 
429, 73.7, Lynn McTaggart 
430, 73.7, Gwen Long 
431, 73.6, Sheryl Switaj 
432, 73.5, Dee Seda 
433, 73.5, Anne Appleyard 
434, 73.4, Valeri Olson 
435, 73.3, Betsy Lunney 
436, 73.3, Corinne Conger 
437, 73.2, Ada Mckenzie 
438, 73.2, Jean Sinclair 
439, 73.1, Joyce Elbert 
440, 73.0, Kim Thompson 
441, 73.0, Janet Dygert 
442, 72.9, Mary Wentworth 
443, 72.9, Helene Kergoat 
444, 72.8, Susan Bandler 
445, 72.7, Betsy Kurilo 
446, 72.7, Mary Fabacher 
447, 72.6, Robin Keller 
448, 72.5, Kathleen McMahan 
449, 72.5, Cathy Jubert 
450, 72.4, Lil Gary 
451, 72.4, Cindy Hebert 
452, 72.3, Peggy Williams 
453, 72.2, Janice Kunkemoeller 
454, 72.2, Patricia Mysza 
455, 72.1, Jill Cartmell 
456, 72.1, Evelyn Hom 
457, 72.0, Alyson Arguijo 
458, 71.9, Elisabeth Trolin 
459, 71.9, Joyce Bailey 
460, 71.8, Jean Meidl 
461, 71.8, Cheryl Eddington 
462, 71.7, Jerrine Roderique 
463, 71.6, Jenny Stigall 
464, 71.6, Susan Malcolm 
465, 71.5, H\u00e9l\u00e8ne Agniel 
466, 71.4, Dorothy Kosciuch 
467, 71.4, Barbara Blount 
468, 71.3, Debra J. Onsager
469, 71.3, Ellen Banta 
470, 71.2, Caryl Misselbrock 
471, 71.1, Amy McCandless 
472, 71.1, Sandie Milam 
473, 71.0, Lisa Zimmerman 
474, 71.0, Patty McGannon 
475, 70.9, Theresa Glubka 
476, 70.8, Susan De Pauw
477, 70.8, Jean Beaulieu 
478, 70.7, laura shackelford 
479, 70.6, Andrea Fabry 
480, 70.6, Cynthia Magalona 
481, 70.5, Michelle Anderson 
482, 70.5, Jeri Strader 
483, 70.4, Janet Tucker 
484, 70.3, Jennie KixMiller 
485, 70.3, Kathy Herbert 
486, 70.2, Patti Chiang 
487, 70.2, Anne Thompson 
488, 70.1, Kerry Aguirre 
489, 70.0, Elizabeth Ring 
490, 70.0, Anne-Marie Beaudoin 
491, 69.9, Marilyn Richards 
492, 69.9, Sue Brown 
493, 69.8, Catherine Andrews 
494, 69.7, Shelley Beaudet 
495, 69.7, Lauren Seibler 
496, 69.6, Helma Bliek 
497, 69.5, Debbie Loska 
498, 69.5, Carmen Green 
499, 69.4, Patty Schroeder 
500, 69.4, Sally Comer 
501, 69.3, Tina Burr 
502, 69.2, Debra Carr 
503, 69.2, Kate Merckel 
504, 69.1, Sabrina Martin 
505, 69.1, Susan Emery 
506, 69.0, Robin O'Driscoll 
507, 68.9, Sheryl Hausman 
508, 68.9, Judy DeBello 
509, 68.8, Karen Mackay 
510, 68.8, Cathy Petz 
511, 68.7, Janis Lee 
512, 68.6, Jackie Bonelli 
513, 68.6, Maree Obrien 
514, 68.5, Barbara Boomer 
515, 68.4, Catherine Goodwin 
516, 68.4, Katherine San Luis
517, 68.3, Kathleen Swenson 
518, 68.3, Della Vaughan 
