1, 100.0, Marcha Van Glaanen
2, 100.0, Trisha Beauperthuy 
3, 99.9, Kim Holway 
4, 99.9, Alexia Fineman 
5, 99.9, Amy Mandelbaum 
6, 99.9, Monique Londeree 
7, 99.8, Laurie Meschishnick 
8, 99.8, Janice Spray 
9, 99.8, Christy Runey 
10, 99.8, Cici Fougere 
11, 99.7, Claudia Jacober 
12, 99.7, Kristi Lunny 
13, 99.7, Eva Thornton 
14, 99.7, Marion Valkenburg 
15, 99.7, Lise Gangstad 
16, 99.6, Maricruz Prieto 
17, 99.6, Diane Stuart 
18, 99.6, Rose Wall 
19, 99.6, Kim Rogers 
20, 99.5, Dawn Hagemann 
21, 99.5, Lynda Schmidt 
22, 99.5, Gaile Binder 
23, 99.5, Tracey Magee 
24, 99.4, Christine Brozon 
25, 99.4, Christine Wells 
26, 99.4, Joanne Davis 
27, 99.4, Cherise Walmsley 
28, 99.3, Sue Oakman 
29, 99.3, Patty Smith 
30, 99.3, April Watkins 
31, 99.3, Karen Lundgren 
32, 99.3, Carmen Kassinger 
33, 99.2, Jennifer Noble 
34, 99.2, Christine Townsley 
35, 99.2, Nicole Reichmuth 
36, 99.2, Angie Nathan 
37, 99.1, Marianne Glover 
38, 99.1, Amy Jo DiMeglio
39, 99.1, Linda Elstun 
40, 99.1, Ann Marie Hubbard
41, 99.0, Mandy Hannon 
42, 99.0, Stephanie Teague 
43, 99.0, Kerrie Napoli 
44, 99.0, Cynthia Truax 
45, 99.0, Diana Rudolph 
46, 98.9, Mary Marko 
47, 98.9, Lasara Magnani 
48, 98.9, Jodie Peyton 
49, 98.9, Clare Muir 
50, 98.8, kim hess 
51, 98.8, Shanna Bunce 
52, 98.8, Paula Chesley 
53, 98.8, Lisa Brandon 
54, 98.7, Sandra Curtis 
55, 98.7, Kim Stambaugh 
56, 98.7, Kris Starling-Collins 
57, 98.7, Karla Blaser-Carpenter 
58, 98.6, Joanne Powell-Smith 
59, 98.6, Kimberly Dunlap 
60, 98.6, Ulrika Kurten 
61, 98.6, Amy Simpson 
62, 98.6, Dorsey Buschhorn 
63, 98.5, Van Grover 
64, 98.5, Marni Kallins 
65, 98.5, Eberle Funches 
66, 98.5, carmen daluisio 
67, 98.4, judy dodd 
68, 98.4, Beth Petersen 
69, 98.4, Ranee Richards 
70, 98.4, Lisa Demetriou 
71, 98.3, Anki Granaas 
72, 98.3, Bridget Dunton 
73, 98.3, Carina Sandqvist 
74, 98.3, Jamie Sellberg 
75, 98.3, Dawn Marie Angus
76, 98.2, Colleen Fuselier 
77, 98.2, Sydney Courtney 
78, 98.2, Theresa Harris 
79, 98.2, Deborah Schedue 
80, 98.1, Trista Kerr 
81, 98.1, Jacqueline Bell 
82, 98.1, Shawn Dralle 
83, 98.1, Angela Yates 
84, 98.0, Cara Yost 
85, 98.0, Andrea Young 
86, 98.0, Megan Harvey Bourke
87, 98.0, Jaye Garcia 
88, 97.9, Keri Ropati 
89, 97.9, Stacey Hastings 
90, 97.9, Mary Gergen 
91, 97.9, Ramneek Chauhan 
92, 97.9, Jodean Petersen 
93, 97.8, Jodi Butler 
94, 97.8, Rachel Fischer 
95, 97.8, Cindy Sonenthal 
96, 97.8, Katy Tavog 
97, 97.7, Robin Sproba 
98, 97.7, Viviane Brouwers 
99, 97.7, Camilla \u00c5gren 
100, 97.7, Anna Traviglia 
101, 97.6, Shelly Ozanne 
102, 97.6, Kelly Pratt 
103, 97.6, Maria Nord Loft
104, 97.6, Monica Mandt Pettersson
105, 97.6, Karen Matthews 
106, 97.5, Robbie Moyles 
107, 97.5, Donna Lombard 
108, 97.5, Sara Ford 
109, 97.5, Deidre Mooney 
110, 97.4, Collette Cowan 
111, 97.4, Angela Calo 
112, 97.4, Joanne McCullough 
113, 97.4, Lisa Wittmer 
114, 97.3, Melanie Rowland 
115, 97.3, Fabrizia Monelli 
116, 97.3, Vesna Bindlechner 
117, 97.3, Staci Shepherd 
118, 97.2, Debbie Maracich 
119, 97.2, Alison Sherry 
120, 97.2, Sally Goldman 
121, 97.2, Tiffany Sturm 
122, 97.2, Deb Pirkel 
123, 97.1, Gwen Holtan 
124, 97.1, Jill Schooler 
125, 97.1, Sherrie Yacalis 
126, 97.1, Angela Duprel 
127, 97.0, Cate Hooper 
128, 97.0, Karen Jolley 
129, 97.0, Kathleen Hull-Ryde 
130, 97.0, Maggie Hoehn 
131, 96.9, Brenda Lindner 
